"","Artikeln.Nr.","Link","Erscheinungsjahr","Erscheinungsnr.","Medium","Titel","Autor","Abschnitt.Nr.","Zeitbezug","Land","Region","Thematische.Bewertung","Bewertung","X","X.1","X.2"
"630",55,"http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true",2009,48,"Zeit","""Dieses Jahr vergisst keiner""","Burkhard Schwenker + G?tz Hamann + Arne Storn",12,"Gegenwart","Deutschland","","Ende-Zahlenh?rigkeit, WeiterfÅhrung-Shareholder-Value-Produkte-Kunden-Mitarbeiter",1,"","",""
"631",55,"http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true",2009,48,"Zeit","""Dieses Jahr vergisst keiner""","Burkhard Schwenker + G?tz Hamann + Arne Storn",13,"Gegenwart","Deutschland, USA","","internationaler Unternehmen-Deutschland, ausbalanciert Import-Export-Deutschland, Langfristige-Vorteile",2,"","",""
"632",55,"http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true",2009,48,"Zeit","""Dieses Jahr vergisst keiner""","Burkhard Schwenker + G?tz Hamann + Arne Storn",14,"Zukunft","Welt, China, USA, Russland","","wahrscheinlich Aufschwung, hoch Wachstum-China, flexibel USA-Wachstum-Green-Tech, steigend Russland-Investitionen",3,"","",""
"633",55,"http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true",2009,48,"Zeit","""Dieses Jahr vergisst keiner""","Burkhard Schwenker + G?tz Hamann + Arne Storn",15,"Zukunft","Deutschland, China, Welt","","steigend Nachfrage-China-InvestitionsgÅter, Hochwertige-Dienstleistungen-Industrielle-Kerne, optimistisch-gleichbleibend-anhaltend Industrielle-St?rke-Deutschland-Rankings, Green-Tech",3,"","",""
"634",55,"http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true",2009,48,"Zeit","""Dieses Jahr vergisst keiner""","Burkhard Schwenker + G?tz Hamann + Arne Storn",16,"Gegenwart, Zukunft","Deutschland, China, USA","","steigend Nachfrage-Produktion-Green-Tech-Investitionsprogramme-USA-China, steigend Auftr?ge-Systemkopfunternehmen",3,"","",""
"635",55,"http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true",2009,48,"Zeit","""Dieses Jahr vergisst keiner""","Burkhard Schwenker + G?tz Hamann + Arne Storn",17,"Vergangenheit, Gegenwart","Deutschland","","ausgeblieben Einschnitte-Forschungsbudgets",2,"","",""
"636",55,"http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true",2009,48,"Zeit","""Dieses Jahr vergisst keiner""","Burkhard Schwenker + G?tz Hamann + Arne Storn",18,"Zukunft","Deutschland","","Aufschwung-Szenario-Ende-Kurzarbeit, steigend Entlassungen-Krisenszenario",0,"","",""
"637",56,"http://www.zeit.de/2009/49/Kommentar-Banker/komplettansicht?print=true",2009,49,"Zeit","B?se Banker?","Uwe Jean Heuser",1,"Gegenwart","Welt","","Banker-Boni-Blasen",-1,"","",""
"638",56,"http://www.zeit.de/2009/49/Kommentar-Banker/komplettansicht?print=true",2009,49,"Zeit","B?se Banker?","Uwe Jean Heuser",2,"Gegenwart","Welt","","steigend Banker-Zocken",-2,"","",""
"639",56,"http://www.zeit.de/2009/49/Kommentar-Banker/komplettansicht?print=true",2009,49,"Zeit","B?se Banker?","Uwe Jean Heuser",3,"Gegenwart","Welt","","niedrig Zinsen-Zentralbank-Nulltarif, lukrativ Gesch?fte-Banken-Billiges-Geld-Boni-Angestellte",-3,"","",""
"640",56,"http://www.zeit.de/2009/49/Kommentar-Banker/komplettansicht?print=true",2009,49,"Zeit","B?se Banker?","Uwe Jean Heuser",4,"Gegenwart, Zukunft","Welt","","hoch Gefahr-Blasen-Finanzm?rkte",-3,"","",""
"641",56,"http://www.zeit.de/2009/49/Kommentar-Banker/komplettansicht?print=true",2009,49,"Zeit","B?se Banker?","Uwe Jean Heuser",5,"Gegenwart, Zukunft","Welt, Europa, Deutschland","","Merkel-RÅgen-Banker, Billiges-Geld-Bankenrettungen-Too-Big-Too-Fail",-3,"","",""
"642",56,"http://www.zeit.de/2009/49/Kommentar-Banker/komplettansicht?print=true",2009,49,"Zeit","B?se Banker?","Uwe Jean Heuser",6,"Gegenwart","Deutschland","","Merkel-EntrÅstung-Politik",-2,"","",""
"643",56,"http://www.zeit.de/2009/49/Kommentar-Banker/komplettansicht?print=true",2009,49,"Zeit","B?se Banker?","Uwe Jean Heuser",7,"Gegenwart","Welt, Europa","","langsam Finanzmarktreformen, schnell Finanzm?rkte",-2,"","",""
"644",56,"http://www.zeit.de/2009/49/Kommentar-Banker/komplettansicht?print=true",2009,49,"Zeit","B?se Banker?","Uwe Jean Heuser",8,"Zukunft","Welt","","Politik-Boniabsenkung-Forderung, Politik-Forderung-Steigerung-Eigenkapital, Politik-Forderung-Beendung-Too-Big-Too-Fail, Forderung-Derivate-PrÅfliste, Zentralbanken-Forderung-Senkung-Zinsen",-1,"","",""
"645",56,"http://www.zeit.de/2009/49/Kommentar-Banker/komplettansicht?print=true",2009,49,"Zeit","B?se Banker?","Uwe Jean Heuser",9,"Zukunft","Welt","","Krise-Furcht-Bleibend",-2,"","",""
"646",57,"http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true",2009,50,"Zeit","Gipfel der Gef?lligkeiten","Mark Schieritz",1,"Vergangenheit","Deutschland","","Gipfel-Merkel, Kreditgipfel-Weber-Bundesbank-Ackermann-Deutsche-Bank-Michael-Sommer-Gewerkschaften-Dieter-Hundt-Arbeitgeber-Merkel-Bundesregierung",1,"","",""
"647",57,"http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true",2009,50,"Zeit","Gipfel der Gef?lligkeiten","Mark Schieritz",2,"Gegenwart, Zukunft","Deutschland","","verschlechtern Finanzierungsbedingungen-Sorge-BDI, drohend Kreditklemme-BDI",-2,"BDI=""Bundesverband-der-Deutschen-Industrie""","",""
"648",57,"http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true",2009,50,"Zeit","Gipfel der Gef?lligkeiten","Mark Schieritz",3,"Gegenwart","Deutschland","","Kreditversorgung-Ankurbeln-Koalition-Regierung-Handlungsdruck, KfW-Markt-Kreditverbriefungen-Reanimation, steigend Garantien-KfW-Kreditrisiken-Freisetzung-Eigenkapital",2,"","",""
"649",57,"http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true",2009,50,"Zeit","Gipfel der Gef?lligkeiten","Mark Schieritz",4,"Vergangenheit, Gegenwart, Zukunft","Deutschland","","essenziell Versorgung-Geld-Volkswirtschaft, Kreditvolumen-Deutschland-Notwendig-Produktion",0,"","",""
"650",57,"http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true",2009,50,"Zeit","Gipfel der Gef?lligkeiten","Mark Schieritz",5,"Gegenwart","Deutschland","","hochumstritten Vorhaben-Bundesregierung",-2,"","",""
"651",57,"http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true",2009,50,"Zeit","Gipfel der Gef?lligkeiten","Mark Schieritz",6,"Vergangenheit, Gegenwart","Deutschland","","undramatisch Lage-Betriebe-Finanzierungsbedingungen, rÅckl?ufig-fallend Bestand-Ausleihungen-Unternehmen, fallend-eingetrÅbt Gesch?ftsaussichten-Schuldner-Konditionen-Banken-Kredite",-1,"","",""
"652",57,"http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true",2009,50,"Zeit","Gipfel der Gef?lligkeiten","Mark Schieritz",7,"Gegenwart","Deutschland","","gleichbleibend Verhalten-Banken-Bundesbank, fehlend Beweise-Kreditklemme-Bundesbank-Monatsbericht",2,"","",""
"653",57,"http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true",2009,50,"Zeit","Gipfel der Gef?lligkeiten","Mark Schieritz",8,"Zukunft","Deutschland","","steigend Ausfallrate-Kredite-Firmen-S&P, hoch-steigend Wertberichtigungen-Kreditbedingt-Bundesbank-Hans-Helmut-Kotz",-3,"S&P=""Standard & Poor's""","",""
"654",57,"http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true",2009,50,"Zeit","Gipfel der Gef?lligkeiten","Mark Schieritz",9,"Gegenwart, Zukunft","Deutschland","","fallend Eigenkapitaleinlagen-Banken-Eigenkapitalregeln, steigend Kreditnachfrage-Wirtschaft-Hypothese",-1,"","",""
"655",57,"http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true",2009,50,"Zeit","Gipfel der Gef?lligkeiten","Mark Schieritz",10,"Gegenwart, Zukunft","Deutschland","","Deutschlandfonds-BÅrgschaften-Unternehmen-Hilfsprogramm-Bundesregierung, Soffin-Finanzmarktstabilisierungsfonds-Banken-Bundesregierung",1,"","",""
"656",57,"http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true",2009,50,"Zeit","Gipfel der Gef?lligkeiten","Mark Schieritz",11,"Gegenwart, Zukunft","Deutschland","","freiwillig Teilnahme-Soffin-Eigenkapital-Abgabe-Aktien-Staat-Verstaatlichung",-1,"","",""
"657",57,"http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true",2009,50,"Zeit","Gipfel der Gef?lligkeiten","Mark Schieritz",12,"Zukunft","Deutschland","","Hoffnung-Kreditbranche-Bankenfreundlich-Hilfsma†nahmen, Interesse-Bankenverb?nde-Wirtschaftsverb?nde-StÅtzungspakete, Bundesregierung-Defensive-Kauder",-2,"","",""
"658",57,"http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true",2009,50,"Zeit","Gipfel der Gef?lligkeiten","Mark Schieritz",13,"Zukunft","Deutschland","","Geldgeschenke-Finanzgewerbe-Hans-Werner-Sinn-ifo",-1,"","",""
"659",57,"http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true",2009,50,"Zeit","Gipfel der Gef?lligkeiten","Mark Schieritz",14,"Gegenwart","Deutschland","","hoch Widerstand-Verstaatlichung-Banken-FDP-CDU-Union, Merkel-Chefkritikerin-Banken",0,"","",""
"660",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",1,"Gegenwart","Deutschland","","Christian-Wulff-Rede-Unternehmen-Wirtschaftskrise-Bundesregierung-CSU-FDP-Holprig",0,"","",""
"661",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",2,"Gegenwart","Deutschland","","Prosa",0,"","",""
"662",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",3,"Vergangenheit, Gegenwart","Deutschland","","steigend-schwach Arbeitslosigkeit, Wirtschaftskrise-Bankenrettung-BÅrgschaften-Spareinlagen, steigend Optimismus-Unternehmen, steigend Wachstum",2,"","",""
"663",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",4,"Gegenwart","Deutschland","","Prosa",0,"","",""
"664",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",5,"Gegenwart, Zukunft","Deutschland","","unvorhersehbar-labil Wirtschaft-Lage-Wachstum-?konomen-Merkel",-1,"","",""
"665",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",6,"Gegenwart, Zukunft","Deutschland","","hoch Ungewissheit-Risiko-Wirtschaft",-3,"","",""
"666",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",7,"Gegenwart","USA, Welt","","G30-Larry-Summers-Paul-Krugman-Banker-Finanzexperten, gew?hnlich-schwer Finanzkrise",-2,"","",""
"667",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",8,"Vergangenheit, Gegenwart, Zukunft","Welt","","steigend Arbeitslosigkeit-Reinhart-Rogoff-Finanzkrisen, fallend Wirtschaftsleistung-Reinhart-Rogoff-Finanzkrisen, steigend Pleiten-Banken-Reinhart-Rogoff-Finanzkrisen, wahrscheinlich RÅckkehr-Staatspleiten-Reinhart-Rogoff-Finanzkrisen",-3,"","",""
"668",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",9,"Gegenwart, Zukunft","Irland, Spanien, Estland, Lettland, Litauen, Ukraine, Griechenland, Deutschland","","steigend-hoch-gef?hrlich Schuldenlast-Irland-Spanien-Estland-Lettland-Litauen-Ukraine-Griechenland, Staatspleite-Griechenland-Vertrauen-Euro-Zerst?rt-Gefahr-Deutschland-Spekulanten-Wetten-Fall-Eurol?nder",-3,"","",""
"669",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",10,"Vergangenheit, Gegenwart, Zukunft","Griechenland","","schlecht Anreize-Rettung-Staatspleite, hoch Schuldenlast-Schuldenberg-Rekord-Eurozone, hoch Staatsdefizit, niedrig Wettbewerbsf?higkeit-International, Åberzogen Lohnsteigerungen",-3,"","",""
"670",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",11,"Gegenwart, Zukunft","Deutschland, Europa, Eurozone, Griechenland","","hoch Investitionen-Deutschland-Banken-Griechenland-Gefahrenpotential, Rettungsvarianten-IMF-EZB-Ansehen-Euro-Fonds",-2,"","",""
"671",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",12,"Gegenwart, Zukunft","Welt, Griechenland","","Griechenland-Euro-Herausforderung, Herausforderung-Regeln-Finanzsystem-Rogoff",-2,"","",""
"672",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",13,"Gegenwart","Welt, Deutschland, USA","","Regeln-Ans?tze-Finanzsystem, steigend Eigenkapitalregeln-Kontrolle-Riskante-Finanzprodukte",1,"","",""
"673",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",14,"Gegenwart","Welt","","steigend Risiken-Finanzm?rkte, fallend Wettbewerb-Banken-Gro†banken-Too-Big-To-Fail, steigend Spekulation-Zocken-Schrottpapiere-Rohstoffen-Kreditversicherungen, Z?hmen-Monster-Finanzmarktregulierung-Rogoff, anf?lliger Finanzmarktsystem-Bankensystem",-3,"","",""
"674",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",15,"Gegenwart, Zukunft","Welt","","FSB-Systemrelavant-Banken-Goldman-Sachs-JP-Morgan-Deutsche-Bank-Abwicklung, Anleigen-Aktien-Schuldner-Systemrelevante-Bank-Abwicklung-Beteiligung",1,"FSB=""Financial Stability Board""","",""
"675",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",16,"Gegenwart, Zukunft","Welt, Deutschland","","komplex Finanzsystem-Sorgen-Finanzsystem, Lobbyisten-Finanzsystem-Deutschland-Bremsen-Reformen",-3,"","",""
"676",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",17,"Zukunft","Deutschland","","Test-Bundesregierung-Wille-Reform-FDP",-1,"","",""
"677",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",18,"Gegenwart","Deutschland, USA, Welt","","st?rend Vorschriften-Finanzm?rkte-FDP-Kreditversorgung-Unternehmen-Priorit?t, wichtig EigenkapitalrÅcklagen-Banken-Bundesbank, steigend Preise-Schwellenl?nder-Hei†laufend-M?rkte, billig Geld-USA-Geldpolitik",-2,"","",""
"678",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",19,"Gegenwart","Welt, Deutschland","","steigend Preis-Lebensmittel-Textilien-Metalle-Energie-Risiko, Wirtschaftswachstum-Nachfrage-?lpreis, Missernten-Risiko-Nahrungsmittelpreise, hoch Gefahr-Vorkrisenniveau-Dennis-Snower-IfW-Notwenigkeit-Klimaschutz",-1,"IfW=""Institut fÅr Weltwirtschaft""","",""
"679",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",20,"Vergangenheit, Gegenwart","Welt, USA, Deutschland","","dynamisch-explosiv Situation-Krise, hoch Bev?lkerung-Schwellenl?nder, hoch-steigend Risiko-Rohstoffpreise-Abh?ngig-Weltwirtschaft, geschw?cht-schwach USA-Pfeiler-Weltwirtschaft-Problem-Exportnation-Deutschland",-3,"","",""
"680",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",21,"Vergangenheit","Welt, USA, Deutschland","","Aufschwung-Verschuldung-USA-Nachfrage-Waren, Produktion-Asien-GÅter, Produktion-Maschinen-Deutschland, Finanzkrise-Einbruch-Exportwirtschaft-Deutschland",-2,"","",""
"681",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",22,"Zukunft","USA, Deutschland","","fallend Importe-USA-Thomas-Straubhaar-WHHI, hoch Staatsverschuldung-USA, schwach-niedrig Dollar-Wechselkurs, fallend Nachfrage-Importe-USA-Wechselkurs-Deutschland-Verlagerung-Produktion-USA-Mercedes",-1,"","",""
"682",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",23,"Gegenwart","Deutschland, China, Russland, Brasilien, Welt","","innovativ Wirtschaft-Deutschland-Modernisierung-Innovation, Wachstum-Schwellenl?nder-China-Russland-Brasilien-Herausforderung-Mittelstand",2,"","",""
"683",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",24,"Gegenwart, Zukunft","Welt","","Zusammenspiel-Wachstum-Risiko-Blasenbildung-Rohstoffpreise-Aktienkurse-Billiggeld-Zentralbanken-Megablase",-3,"","",""
"684",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",25,"Vergangenheit, Gegenwart, Zukunft","USA, Deutschland","","hoch Inflationsgefahr-USA-Verringerung-Schuldenlast-Rogoff, verhasst Steuererh?hungen-USA-Rogoff, Abwertung-Dollarkurs-Vietnamkrieg-HWWI-Straubhaar, Problem-Dollar, FED-Notenbank-Verpflichtung-Wachstum-Einfluss-Finanzministerium-USA, Inflation-USA-Einfluss-Europa-Straubhaar, Bundesregierung-Deutschland-Druck-HaushaltssÅnder-Bewahrung-Pleite, steigend Ausgaben-Bildung-Weiterbildung-Innovation-F?rderung-Erleichterung-GrÅndungen-Unabh?ngiger-Export-Snower-IfW",-1,"","",""
"685",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",26,"Gegenwart","Deutschland","","schlicht-unzul?nglich Wachstumsbeschleunigungsgesetz-Hotelierssteuer-Staubhaar",-2,"","",""
"686",58,"http://www.zeit.de/2009/51/Jahre-der-Gefahr/komplettansicht?print=true",2009,51,"Zeit","Abgrundtief","Marc Brost + Uwe Jean Heuser + Mark Schieritz",27,"Zukunft","Deutschland","","Wahlen-Nordrhein-Westfalen, Steuersch?tzung, Stichtag-Kanzlerin-Merkel",0,"","",""
"687",59,"http://www.zeit.de/2009/52/F-Gold-Run/komplettansicht?print=true",2009,52,"Zeit","Gold ist Glauben","Heike Faller",1,"Vergangenheit, Gegenwart, Zukunft","Welt","","steigend Goldpreis",0,"","",""
"688",59,"http://www.zeit.de/2009/52/F-Gold-Run/komplettansicht?print=true",2009,52,"Zeit","Gold ist Glauben","Heike Faller",2,"Vergangenheit","Welt, USA","","Goldstandard-Geschichte-Vietnamkrieg-USA-Nixon",0,"","",""
"689",59,"http://www.zeit.de/2009/52/F-Gold-Run/komplettansicht?print=true",2009,52,"Zeit","Gold ist Glauben","Heike Faller",3,"Vergangenheit, Gegenwart, Zukunft","Welt","","Goldbugs-Internetforen-Goldspekulanten, Hyperinflation-Entschuldung, best?ndig Menge-Wert-Gold",-1,"","",""
"690",59,"http://www.zeit.de/2009/52/F-Gold-Run/komplettansicht?print=true",2009,52,"Zeit","Gold ist Glauben","Heike Faller",4,"Gegenwart, Zukunft","Welt, Deutschland","","Aurum-Goldh?ndler, Goldpreis-Inflation",-1,"","",""
"691",59,"http://www.zeit.de/2009/52/F-Gold-Run/komplettansicht?print=true",2009,52,"Zeit","Gold ist Glauben","Heike Faller",5,"Gegenwart, Zukunft","Welt, Dubai","","Quasistaatsbankrott-Dubai-Nakheel, steigend-schie†end Goldpreis, Modellbeispiel-Dubai-Volkswirtschaften-Goldbugs",-2,"","",""
"692",59,"http://www.zeit.de/2009/52/F-Gold-Run/komplettansicht?print=true",2009,52,"Zeit","Gold ist Glauben","Heike Faller",6,"Zukunft","Deutschland, Welt","","galoppierend-steigend Inflation-Historiker-Wedel-Film-Gier",-2,"","",""
"693",59,"http://www.zeit.de/2009/52/F-Gold-Run/komplettansicht?print=true",2009,52,"Zeit","Gold ist Glauben","Heike Faller",7,"Gegenwart, Zukunft","Deutschland, Irland, Griechenland, Spanien","","fallend Soziale-Indikatoren, Staatsschulden-Staatsbankrott-Internetforen-Soziale-Indikatoren, steigend Goldkurs",-2,"","",""
"694",59,"http://www.zeit.de/2009/52/F-Gold-Run/komplettansicht?print=true",2009,52,"Zeit","Gold ist Glauben","Heike Faller",8,"Vergangenheit","Welt","","Goldpreis-Hoch-1980-Crash-Entwarnung",-1,"","",""
"695",59,"http://www.zeit.de/2009/52/F-Gold-Run/komplettansicht?print=true",2009,52,"Zeit","Gold ist Glauben","Heike Faller",9,"Vergangenheit, Gegenwart, Zukunft","Welt, Schweiz, Deutschland","","unberechenbar Goldpreis, gering Anteil-Gold-Portfolio-Reserve, Inflationsangst-Deutschland",1,"","",""
"696",59,"http://www.zeit.de/2009/52/F-Gold-Run/komplettansicht?print=true",2009,52,"Zeit","Gold ist Glauben","Heike Faller",10,"Gegenwart, Zukunft","Welt","","Erwartungen-Goldpreis-Inflation-Strobl-Blogger",1,"","",""
