Title;Abschnitt;Text;Link
Manager: Dieses Jahr vergisst keiner | ZEIT ONLINE;7;Schwenker: Man geht anders mit Planung um. Und das beeinflusst die Kommunikation ins Unternehmen hinein. Führung hat sehr viel damit zu tun, den Menschen in den Unternehmen Sicherheit vermitteln zu können. Vertrauen! Das ist einer der Gründe, warum Unternehmen überhaupt funktionieren. Aber über Zahlen und Strukturen kann heute keine Sicherheit mehr gegeben werden, dazu ändern sie sich zu schnell. Das heißt, Führung muss wesentlich direkter und persönlicher erfolgen. Führungskräfte müssen durch ihre Persönlichkeit überzeugen.;http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true
Manager: Dieses Jahr vergisst keiner | ZEIT ONLINE;8;Schwenker: Ja, die Kräfte verschieben sich. Die Finanzvorstände haben zeitweise dominiert, auch weil die Kapitalmärkte eine so große Rolle gespielt haben. Künftig werden Unternehmen wieder mehr auf ihre Produkte und Kunden fokussieren und sich dadurch zu unterscheiden suchen. Deshalb glaube ich, dass Entwicklungs-, Produktions- und Vertriebsfunktionen wieder wichtiger werden.;http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true
Manager: Dieses Jahr vergisst keiner | ZEIT ONLINE;9;Schwenker: Diese Bewertung kann ich nicht teilen. Entscheidend für das Sicherheitsgefühl der Menschen ist doch, ob sie darauf vertrauen können, dass ein Vorstand die richtige Entscheidung trifft – etwa darüber, welche Autos in fünf Jahren auf den Markt kommen sollten. Sie wollen sehen, dass er nah genug an den Märkten ist, dass er reflektiert, Lösungen findet und sich dann direkt vor seine Leute stellt und sagt, ich habe eine Meinung. Das ist für die Mitarbeiter viel wichtiger als fernsehtaugliches Auftreten und dazu passendes Charisma. Ein Chef muss glaubhaft sein, und um das zu erreichen, muss sich auch die Vorstandsarbeit verändern. Wenn Chefs in Szenarien denken, müssen sie sich dafür Zeit nehmen. Das geht nicht in zwei Stunden. Der Vorstandschef wird also weniger ins Tagesgeschäft einbezogen sein.;http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true
Manager: Dieses Jahr vergisst keiner | ZEIT ONLINE;10;Schwenker: Beratung hatte in den vergangenen Monaten, und das meine ich positiv, tatsächlich etwas mit Therapie zu tun. Es ging darum, sich ernsthaft auszutauschen. Sich offen zu fragen, was eigentlich geschieht und wie man mit der neuen Unsicherheit umgeht.;http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true
Manager: Dieses Jahr vergisst keiner | ZEIT ONLINE;11;Schwenker: …erfordert Mut, jawohl! Vorher konnte man sagen, der Kapitalmarkt wolle dies oder das. Das gilt heute so nicht mehr.;http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true
Manager: Dieses Jahr vergisst keiner | ZEIT ONLINE;12;Schwenker: Ich meine schlicht, dass die Zahlenhörigkeit aufhört. Weiterhin halte ich es aber für richtig, ein Unternehmen nach den Prinzipien des Shareholder-Value zu führen. Nur hat die Kapitalmarktrendite eine zu große Rolle gespielt. Die langfristig wirkenden Faktoren, die auch zum Modell des Shareholder-Value gehören – also die richtigen Produkte, Kunden, Mitarbeiter –, wurden zu wenig beachtet. Das, denke ich, ändert sich gerade. Gut so!;http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true
Manager: Dieses Jahr vergisst keiner | ZEIT ONLINE;13;Schwenker: Auch wenn viele einen anderen Eindruck haben, Fakt ist: Export und Import sind bis zur Krise ähnlich stark gewachsen, wir sind ausbalancierter als andere Länder. Das liegt auch daran, dass unsere Unternehmen globaler organisiert sind als etwa viele US-amerikanische Firmen. Und das wird uns langfristig Vorteile bringen.;http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true
Manager: Dieses Jahr vergisst keiner | ZEIT ONLINE;14;Schwenker: Ja, auch wenn man es ehrlicherweise noch nicht an den Zahlen erkennen kann. Jedenfalls sehe ich positive Signale: China etwa wächst in diesem Jahr wieder mit acht Prozent. Was mich daran etwas beunruhigt: China wächst damit exakt so schnell, wie es der Parteitag im Juni angekündigt hat (lacht). Wie auch immer, China zeigt sich sehr dynamisch, in den Vereinigten Staaten sehe ich ähnliche Anzeichen, zumal die US-Wirtschaft schnell reagiert und sich erstaunlich schnell und konsequent umstellt, beispielsweise in Richtung Green Tech. Und auch Russland scheint bereit zu sein, wieder zu investieren.;http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true
Manager: Dieses Jahr vergisst keiner | ZEIT ONLINE;15;Schwenker: Erstens wird China bald wieder mehr deutsche Investitionsgüter kaufen. Zweitens hat sich gezeigt, dass sich hochwertige Dienstleistungen in den vergangenen Jahren am besten um industrielle Kerne herum entwickelt haben. Deswegen stimmt mich die industrielle Stärke Deutschlands optimistisch. Im aktuellen Wettbewerbsranking des World Economic Forum steht Deutschland bei der klassischen Industrie immer noch auf Platz eins. Bei Forschung und Entwicklung. Bei Zuliefererstrukturen. Bei der Differenziertheit. All das hat durch die Krise nicht gelitten und uns so auch gute Voraussetzungen für Green Tech verschafft. Denn Green Tech ist ein Querschnittsthema. Dafür braucht man guten Maschinen- und Anlagenbau, gute Elektrotechnik und Dienstleistungen. Wie hierzulande.;http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true
Manager: Dieses Jahr vergisst keiner | ZEIT ONLINE;16;Schwenker: Mehr Wettbewerb, aber auch mehr Aufträge für deutsche Unternehmen, zumal für jene, die wir Systemkopfunternehmen nennen: Sie entwickeln und veredeln Technik und sind der wertvollste Teil in einer globalen Wertschöpfungskette – was wiederum die hohen Import- und Exportzahlen erklärt und begründet.;http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true
Manager: Dieses Jahr vergisst keiner | ZEIT ONLINE;17;Schwenker: Nein, denn dramatische Einschnitte in den Forschungsbudgets sind ausgeblieben, soweit ich das überblicken kann.;http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true
Manager: Dieses Jahr vergisst keiner | ZEIT ONLINE;18;Schwenker: Zieht die Wirtschaft an, was ich glaube, geht die Wette mit der Kurzarbeit auf. Wenn nicht, werden viele Unternehmen im zweiten Quartal 2010 über Entlassungen entscheiden müssen.;http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true
Finanzmärkte: Böse Banker? | ZEIT ONLINE;1;Banker, Boni, Blasen: Der Dreiklang wird dieser Tage wieder laut angeschlagen. Und tatsächlich klingt auch jede einzelne Note schon wieder etwas schrill.;http://www.zeit.de/2009/49/Kommentar-Banker/komplettansicht?print=true
Finanzmärkte: Böse Banker? | ZEIT ONLINE;2;Erstens: Manche Banker zocken wieder mit zweifelhaften Papieren, als habe es die Finanzkrise nie gegeben.;http://www.zeit.de/2009/49/Kommentar-Banker/komplettansicht?print=true
Finanzmärkte: Böse Banker? | ZEIT ONLINE;3;Zweitens: Die Zentralbanken stellen den Banken Geld quasi zum Nulltarif bereit, damit die Krise nicht zurückkehrt. Die führenden Banken machen mit dem billigen Geld lukrative Geschäfte und müssen dafür nicht einmal besonders schlau vorgehen. Dann nehmen sie einen großen Teil dieser Gewinne, nicht um damit Kredite an Unternehmen zu vergeben, sondern um sie später als Boni an ihre Leute zu verteilen.;http://www.zeit.de/2009/49/Kommentar-Banker/komplettansicht?print=true
Finanzmärkte: Böse Banker? | ZEIT ONLINE;4;Drittens: Billiges Geld und losgelassene Banker, denen zusätzliche Millionen winken – das sind die Stoffe, aus denen gefährliche Blasen entstehen, und zwar vermutlich an Stellen, wo sie noch niemand erwartet.;http://www.zeit.de/2009/49/Kommentar-Banker/komplettansicht?print=true
Finanzmärkte: Böse Banker? | ZEIT ONLINE;5;Kein Wunder, dass sich Ökonomen genauso wie Europas Zentralbanker sorgen und dass Angela Merkel die Frechheit der Banker rügt. Bloß wäre es auch an ihr, diesen Kreislauf zu unterbrechen. Denn Banker sind nun einmal Banker, und auch die Investmentexperten unter ihnen machen keine Autos oder Werkzeugmaschinen, sondern Geld. Den Rohstoff dafür erhalten sie derzeit besonders günstig, und ihr Risiko auf die lange Sicht ist gering, weil der Staat ja für sie einsteht, wie er in der Krise bewiesen hat.;http://www.zeit.de/2009/49/Kommentar-Banker/komplettansicht?print=true
Finanzmärkte: Böse Banker? | ZEIT ONLINE;6;Entrüstung ist noch keine Politik.;http://www.zeit.de/2009/49/Kommentar-Banker/komplettansicht?print=true
Finanzmärkte: Böse Banker? | ZEIT ONLINE;7;Tatsächlich hat die Politik eine der Krise nicht angemessene Ungleichzeitigkeit zugelassen. Einerseits erlaubt man den Banken, sich mit billigem Geld vollzusaugen. Andererseits lässt man sich mit den allseits angekündigten Regulierungen national und weltweit Zeit, als würden sich die Banker dieser Gemächlichkeit anschließen. Doch die schaffen lieber (Gewinn-)Fakten, demonstrieren dann ihr neues Selbstbewusstsein und versuchen unliebsame Vorschriften gleich ganz zu verhindern.;http://www.zeit.de/2009/49/Kommentar-Banker/komplettansicht?print=true
Finanzmärkte: Böse Banker? | ZEIT ONLINE;8;Solange Geld für die Banken so billig ist wie heute, muss man Boni für sie durch zusätzliche Vorschriften besonders teuer machen. Schnell müssen auch die Regeln verabschiedet werden, die Banken zwingen, mehr Eigenkapital zurückzulegen und ihre Abwicklung im Gefahrenfall ermöglichen. Alle Derivate gehören auf die staatliche Prüfliste, und nichts geht mehr an den Bankbilanzen vorbei, deren Bewertungsregeln neu zu fassen sind. Schließlich müssen die Zentralbanken – sobald es die Konjunkturdaten zulassen – den Investmentbankern ihr liebstes Spielzeug wegnehmen: die großen Mengen zu billigen Geldes.;http://www.zeit.de/2009/49/Kommentar-Banker/komplettansicht?print=true
Finanzmärkte: Böse Banker? | ZEIT ONLINE;9;Die alte Krise ist nicht vorbei, und eine Furcht wird bleiben, solange das neue Finanzregime nicht steht.;http://www.zeit.de/2009/49/Kommentar-Banker/komplettansicht?print=true
Kreditklemme: Gipfel der Gefälligkeiten | ZEIT ONLINE;1;Gipfel sind ein bevorzugtes Regierungsinstrument der Kanzlerin. Es gab Bildungsgipfel, Opel-Gipfel – und nun auch einen Kreditgipfel. Mit dabei: Bundesbank-Präsident Axel Weber, Deutsche-Bank-Chef Josef Ackermann, Michael Sommer von den Gewerkschaften und Dieter Hundt von den Arbeitgebern. Die Bundesregierung, das sollte das Treffen signalisieren, kümmert sich um die Nöte der Wirtschaft.;http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true
Kreditklemme: Gipfel der Gefälligkeiten | ZEIT ONLINE;2;Die Wirtschaft in ihrer Not beschwert sich immer schriller über die Knausrigkeit der Banken. Die Industrie hege große Sorge, dass sich die Finanzierungsbedingungen der Unternehmen auf breiter Front verschlechtern, heißt es in einem Positionspapier des Bundesverbands der Deutschen Industrie. Das emotionale und mediale Potenzial einer drohenden Kreditklemme, so mahnt der BDI, sollte nicht unterschätzt werden.;http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true
Kreditklemme: Gipfel der Gefälligkeiten | ZEIT ONLINE;3;Kein Wunder, dass die mittelstandsfixierte schwarz-gelbe Koalition da Handlungsdruck verspürt. Deshalb soll jetzt die Kreditversorgung angekurbelt werden. Unter anderem soll die staatliche Förderbank KfW den Markt für Kreditverbriefungen reanimieren – also die Auslagerung von Kreditrisiken aus den Bankbilanzen mit Garantien unterstützen. Das setzt Eigenkapital frei, das für neue Kredite verwendet werden kann.;http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true
Kreditklemme: Gipfel der Gefälligkeiten | ZEIT ONLINE;4;Tatsächlich ist die ausreichende Versorgung mit Geld nach einhelliger Meinung von Experten für eine moderne Volkswirtschaft essenziell. Faustregeln zufolge ist in Deutschland ein Kreditvolumen von fünfzig Cent nötig, um Waren oder Dienstleistungen im Wert von einem Euro zu erzeugen.;http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true
Kreditklemme: Gipfel der Gefälligkeiten | ZEIT ONLINE;5;Das Vorhaben der Bundesregierung ist aber trotzdem hochumstritten.;http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true
Kreditklemme: Gipfel der Gefälligkeiten | ZEIT ONLINE;6;So erscheint die Situation für die meisten Betriebe derzeit noch nicht dramatisch. Der Bestand der Ausleihungen an die Unternehmen ist seit Februar rückläufig – aber das liegt vor allem daran, dass die Wirtschaft kräftig schrumpft und die Firmen weniger investieren. Deshalb beantragen sie von sich aus weniger Kredite. Wenn die Banken Kredite streichen oder Konditionen verschärfen, dann liegt das zumeist daran, dass sich die Geschäftsaussichten der Schuldner in spe eingetrübt haben.;http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true
Kreditklemme: Gipfel der Gefälligkeiten | ZEIT ONLINE;7;In einer Marktwirtschaft werden auf diese Weise die Guten von den Schlechten getrennt. So manches Unternehmen, das sich in diesen Tagen lautstark über die Banken beklagt, erhält genau die Behandlung, die es verdient. Nach Analysen der Bundesbank machen die Banken nichts anderes als in früheren Konjunkturzyklen auch. Es gebe keine stichhaltigen Hinweise auf eine bereits bestehende Kreditklemme in Deutschland, schreibt die Notenbank in ihrem Monatsbericht.;http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true
Kreditklemme: Gipfel der Gefälligkeiten | ZEIT ONLINE;8;Das muss nicht so bleiben. Infolge der Konjunkturflaute kommen mehr Unternehmen in Zahlungsschwierigkeiten. Der Rating-Agentur Standard &amp;
Kreditklemme: Gipfel der Gefälligkeiten | ZEIT ONLINE;9;Das zehrt das Eigenkapital der Geldhäuser auf – zumal die Aufsichtsbehörden die Institute dazu zwingen wollen, zur Vorbeugung gegen zukünftige Finanzkrisen mehr Kapital auf die Seite zu legen. Diese Regeln sind zwar noch nicht in Kraft, doch die Banken müssen sich bereits jetzt darauf vorbereiten. Ohne das nötige Kapital können sie die Liquidität, die die Zentralbanken bereitstellen, nicht in Kredite verwandeln. Diese werden auch wieder dringender gebraucht, wenn sich die Wirtschaft erholt und die Firmen wieder investieren.;http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true
Kreditklemme: Gipfel der Gefälligkeiten | ZEIT ONLINE;10;Für den Fall, dass es wirklich klemmt, hat die Bundesregierung allerdings bereits eine ganze Reihe von milliardenschweren Hilfsprogrammen aufgelegt. Für Not leidende Unternehmen, die derzeit am Markt keine Chance haben, aber aus übergeordneten volkswirtschaftlichen Gründen erhalten werden sollen, gibt es den Deutschlandfonds mit seinen Bürgschaften. Und für die schwachbrüstigen Banken gibt es den Finanzmarktstabilisierungsfonds Soffin. Dort können sie zusätzliches Eigenkapital erhalten und ihre Problempapiere loswerden.;http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true
Kreditklemme: Gipfel der Gefälligkeiten | ZEIT ONLINE;11;Das Problem: Die Teilnahme an den Programmen ist freiwillig, und die Geldinstitute meiden sie. Denn die Regierung fordert eine Gegenleistung für ihre Hilfen – Kapital beispielsweise gibt es nur gegen die Ausgabe von Aktien an den Staat. Er würde Miteigentümer der Bank.;http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true
Kreditklemme: Gipfel der Gefälligkeiten | ZEIT ONLINE;12;In der Kreditbranche ist die Hoffnung groß, dass die nächsten Hilfsmaßnahmen bankenfreundlicher ausfallen als die bestehenden Angebote. Unionsfraktionschef Volker Kauder knüpfte Hilfen des Staates zwar daran, dass die Banken klipp und klar erklären, dass sie sich wieder um das Kreditgeschäft kümmern wollen. Doch ob das freie Eigenkapital tatsächlich dafür genutzt wird, lässt sich kaum überprüfen. So haben Banken- und Wirtschaftsverbände ein Interesse an neuen Stützungspaketen – und die Bundesregierung gerät in die Defensive.;http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true
Kreditklemme: Gipfel der Gefälligkeiten | ZEIT ONLINE;13;Das, so fürchten Experten wie Hans-Werner Sinn, Präsident des ifo Instituts, werde auf versteckte Geldgeschenke für das Finanzgewerbe hinauslaufen. Dabei reichten die bestehenden Instrumente aus, sofern sie richtig angewendet würden. Wenn bei den Banken das Eigenkapital knapp werde, müsse der Staat sie rekapitalisieren – zur Not per Dekret.;http://www.zeit.de/2009/50/Kreditklemme/komplettansicht?print=true
